Id,Name,RatingDist1,RatingDist4,RatingDistTotal,Publisher,CountsOfReview,PublishYear,Language,Authors,Rating,RatingDist2,RatingDist5,RatingDist3
68055,"Tales From Earthsea (Earthsea Cycle, #5)",1:88,4:7436,total:18052,Orion Children's Books,33,2003,en-GB,Ursula K. Le Guin,4.05,2:582,5:6097,3:3849
68060,Earthsea Revisioned,1:0,4:17,total:32,Children's Literature New England,2,1993,eng,Ursula K. Le Guin,4.22,2:0,5:11,3:4
68068,Truman Capote-Enfant Terrible,1:1,4:1,total:28,Bloomsbury Academic,8,2008,en-US,Robert Emmet Long,3.14,2:7,5:6,3:13
68069,A House on the Heights,1:2,4:57,total:164,Little Bookroom,15,2002,eng,Truman Capote,3.85,2:7,5:47,3:51
68086,"The Maltese Falcon, The Thin Man, Red Harvest",1:9,4:624,total:1791,Everyman's Library,70,2000,en-GB,Dashiell Hammett,4.3,2:35,5:883,3:240
68095,"Through a Glass, Darkly (Commissario Brunetti, #15)",1:60,4:2362,total:5462,Atlantic Monthly Press,297,2006,eng,Donna Leon,3.82,2:279,5:1264,3:1497
68096,"The Death of Faith (Commissario Brunetti, #6)",1:34,4:2625,total:5722,Pan Books (UK),58,2006,eng,Donna Leon,3.91,2:182,5:1419,3:1462
68097,"A Noble Radiance (Commissario Brunetti, #7)",1:23,4:3129,total:6651,Penguin Books,339,2003,eng,Donna Leon,3.97,2:154,5:1759,3:1586
68098,"Fatal Remedies (Commissario Brunetti, #8)",1:25,4:2746,total:5884,Arrow,321,2000,eng,Donna Leon,3.91,2:199,5:1438,3:1476
68099,"Death at La Fenice (Commissario Brunetti, #1)",1:206,4:9442,total:21510,Harper Perennial,1664,2004,en-US,Donna Leon,3.84,2:956,5:5014,3:5892
68101,A Study Guide to Charlotte Bronte's Jane Eyre,1:0,4:2,total:4,Time Warner AudioBooks,0,1998,eng,Jayne E. Lewis,4.5,2:0,5:2,3:0
68113,A Study Guide to Emily Bronte's Wuthering Heights,1:0,4:0,total:0,Hachette Audio,0,2006,eng,Jayne E. Lewis,0.0,2:0,5:0,3:0
68123,A Whistling Woman,1:27,4:468,total:1165,Vintage,81,2004,en-US,A.S. Byatt,3.76,2:87,5:280,3:303
68127,"Les enfants du Graal (Les enfants du Graal, #1)",1:28,4:113,total:347,Librairie générale française,1,1998,fre,Peter Berling,3.49,2:45,5:79,3:82
68130,"Sangre de Reyes (Grail Cycle, #2)",1:1,4:51,total:144,DeBolsillo,0,2004,spa,Peter Berling,3.92,2:10,5:47,3:35
68132,Emily Brontë: Wuthering Heights: Critical Studies,1:26,4:407,total:1621,Penguin Books Limited,30,1989,en-GB,Rod Mengham,4.27,2:75,5:886,3:227
68137,Emily Brontë: Wuthering Heights,1:4,4:37,total:125,Columbia University Press,3,1999,eng,Patsy Stoneman,4.08,2:6,5:56,3:22
68143,The Wisdom of Crowds,1:478,4:8038,total:21926,Anchor,627,2005,eng,James Surowiecki,3.81,2:1520,5:6144,3:5746
68146,The Swarm,1:334,4:5359,total:15402,Regan Books,485,2006,eng,Frank Schätzing,4.06,2:868,5:6228,3:2613
68147,Las sombras de la Catedral,1:66,4:925,total:2444,DeBolsillo,4,2004,spa,Frank Schätzing,3.63,2:233,5:489,3:731
68164,The Essentials of Style: A Handbook for Seeing and Being Seen,1:0,4:0,total:2,Spring Journal Inc,0,2007,eng,Benjamin Sells,4.0,2:0,5:1,3:1
68187,The Gadfly,1:122,4:2556,total:8250,Hard Press,52,2006,eng,Ethel Lilian Voynich,4.17,2:388,5:3879,3:1305
68212,The Oxford Companion to Wine,1:7,4:168,total:602,"Oxford University Press, USA",18,2006,en-GB,Jancis Robinson,4.5,2:8,5:379,3:40
68219,Galileo's Finger: The Ten Great Ideas of Science,1:7,4:121,total:338,"Oxford University Press, USA",22,2004,eng,Peter   Atkins,3.8,2:23,5:93,3:94
68231,Baby Galileo Sees the Stars (Baby Einstein),1:0,4:6,total:18,Disney Press,3,2005,eng,Julie Aigner-Clark,4.28,2:1,5:9,3:2
68232,Galileo: A Life,1:3,4:51,total:130,Beard Books,23,2000,eng,James Reston Jr.,3.71,2:5,5:26,3:45
68238,The Great Physicists from Galileo to Einstein,1:3,4:70,total:182,Dover Publications,5,1988,en-GB,George Gamow,4.1,2:10,5:73,3:26
68240,Starry Messenger: Galileo Galilei,1:20,4:428,total:1207,Square Fish,183,2000,eng,Peter Sís,3.95,2:67,5:414,3:278
68247,Galileo's Revenge: Junk Science in the Courtroom,1:3,4:10,total:38,Basic Books,5,1993,eng,Peter W. Huber,3.42,2:4,5:8,3:13
68251,Galileo's Children: Tales of Science vs. Superstition,1:1,4:24,total:41,Pyr,6,2005,eng,Gardner Dozois,3.66,2:1,5:3,3:12
68267,"The Evening of the World: a Romance of the Dark Ages (Matter of Eternal Rome, #1)",1:3,4:24,total:82,Orion Publishing,7,2002,eng,Allan Massie,3.32,2:12,5:10,3:33
68270,Antony,1:6,4:62,total:151,Spectre,8,1998,eng,Allan Massie,3.72,2:5,5:32,3:46
68282,The Thistle and the Rose Six Centuries of Love and Hate Between the Scots and the English,1:2,4:5,total:20,John Murray,1,2007,eng,Allan Massie,3.25,2:2,5:3,3:8
68295,"Tiberius (Emperors, #2)",1:4,4:137,total:280,Hodder & Stoughton,16,1992,eng,Allan Massie,3.82,2:12,5:57,3:70
68311,"New X-Men: Childhood's End, Volume 3: Nimrod",1:0,4:141,total:359,Marvel,16,2006,eng,Craig Kyle,3.97,2:15,5:111,3:92
68313,"New X-Men: Childhood's End, Volume 2: Crusade",1:2,4:149,total:379,Marvel,26,2006,eng,Craig Kyle,3.94,2:12,5:111,3:105
68314,"New X-Men: Childhood's End, Volume 1",1:9,4:232,total:679,Marvel,42,2006,eng,Craig Kyle,3.8,2:48,5:188,3:202
68317,"Beginnings, Middles & Ends (Elements of Fiction Writing)",1:27,4:832,total:2251,Writer's Digest Books,117,1999,eng,Nancy Kress,3.97,2:95,5:747,3:550
68318,"Characters, Emotion & Viewpoint: Techniques and Exercises for Crafting Dynamic Characters and Effective Viewpoints",1:21,4:752,total:1908,Writer's Digest Books,120,2005,eng,Nancy Kress,4.02,2:72,5:658,3:405
68319,Dynamic Characters: How to Create Personalities That Keep Readers Captivated,1:2,4:216,total:502,Writer's Digest Books,48,2004,eng,Nancy Kress,4.09,2:16,5:176,3:92
68334,"Beggars and Choosers (Sleepless, #2)",1:32,4:1018,total:2403,Tor Books,70,1996,eng,Nancy Kress,3.85,2:119,5:598,3:636
68365,Last of the Zinja (Shike 2),1:0,4:160,total:415,Jove,15,1981,en-GB,Robert Shea,4.27,2:11,5:188,3:56
68369,Family First: Your Step-by-Step Plan for Creating a Phenomenal Family,1:20,4:274,total:814,Free Press,50,2005,en-US,Phillip C. McGraw,3.73,2:69,5:215,3:236
68370,"The Family First Workbook: Specific Tools, Strategies, and Skills for Creating a Phenomenal Family",1:2,4:4,total:21,Free Press,0,2005,en-US,Phillip C. McGraw,3.5700000000000003,2:2,5:7,3:6
68378,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)",1:556,4:17682,total:50071,Wizards of the Coast,360,2003,eng,Margaret Weis,4.12,2:1871,5:20769,3:9193
68379,"Hope's Flame (Dragons of Spring Dawning, #1; Dragonlance Chronicles, #5)",1:5,4:97,total:314,Mirrorstone,5,2004,eng,Margaret Weis,4.01,2:17,5:123,3:72
68383,Kirby 64: The Crystal Shards: Prima's Official Strategy Guide,1:0,4:0,total:1,Prima Games,0,2000,eng,Matthew K. Brady,5.0,2:0,5:1,3:0
68396,"The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)",1:166,4:12987,total:35604,Wizards of the Coast,357,2008,eng,R.A. Salvatore,4.17,2:1019,5:15043,3:6389
68397,"La Gema del Halfling (El Valle del Viento Helado, #3)",1:166,4:12987,total:35604,Timun Mas,7,1992,spa,R.A. Salvatore,4.17,2:1019,5:15043,3:6389
68400,"Bitten & Smitten (Immortality Bites, #1)",1:256,4:2446,total:7680,Forever,319,2006,eng,Michelle Rowen,3.68,2:702,5:2010,3:2266
68403,Bitten: True Medical Stories of Bites and Stings,1:4,4:265,total:603,St. Martin's Griffin,52,2005,en-US,Pamela Nagami,3.95,2:31,5:174,3:129
68405,Kafka en la orilla,1:3971,4:107547,total:281439,TusQuets,5,2006,spa,Haruki Murakami,4.14,2:10888,5:115532,3:43501
68406,"Homeland: The Graphic Novel (Legend of Drizzt: The Graphic Novel, #1)",1:40,4:994,total:3262,Devil's Due Publishing,43,2006,eng,R.A. Salvatore,4.26,2:91,5:1644,3:493
68409,Exile on Main Street: A Season in Hell with the Rolling Stones,1:37,4:253,total:848,Da Capo Press,85,2006,eng,Robert Greenfield,3.4,2:123,5:143,3:292
68411,"Flag in Exile (Honor Harrington, #5)",1:49,4:6267,total:15588,Baen,29,2002,eng,David Weber,4.23,2:263,5:6636,3:2373
68412,The Constitution in Exile: How the Federal Government Has Seized Power by Rewriting the Supreme Law of the Land,1:4,4:91,total:228,Thomas Nelson,19,2007,eng,Andrew P. Napolitano,4.03,2:9,5:80,3:44
68415,"Exile: The Graphic Novel (The Legend of Drizzt: The Graphic Novel, #2)",1:5,4:385,total:1213,Devil's Due Publishing,0,2006,eng,R.A. Salvatore,4.3,2:22,5:612,3:189
68418,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",1:197,4:7440,total:25257,Wizards of the Coast,389,2000,eng,R.A. Salvatore,4.34,2:693,5:13720,3:3207
68421,"Sojourn, Volume 2: The Dragon's Tale",1:0,4:45,total:122,Cross Generation Comics,2,2002,eng,Ron Marz,3.96,2:6,5:39,3:32
68427,"Elantris (Elantris, #1)",1:2468,4:62267,total:161969,Tor Fantasy,7466,2006,eng,Brandon Sanderson,4.18,2:4597,5:69499,3:23138
68428,"The Final Empire (Mistborn, #1)",1:2735,4:113167,total:365751,Tor Books,16441,2006,eng,Brandon Sanderson,4.45,2:5862,5:214592,3:29395
68429,"The Well of Ascension (Mistborn, #2)",1:977,4:94547,total:259043,Tor Books,8301,2007,eng,Brandon Sanderson,4.37,2:3970,5:132957,3:26592
68430,Windows on the World Complete Wine Course,1:1,4:410,total:1052,Sterling,46,2006,eng,Kevin Zraly,4.18,2:36,5:435,3:170
68434,Windows On The World Of Jesus: Time Travel To Ancient Judea,1:1,4:9,total:23,Westminster John Knox Press,3,1993,eng,Bruce J. Malina,3.74,2:2,5:6,3:5
68440,The Cypresses Believe in God: Spain on the Eve of Civil War - A Novel,1:7,4:120,total:364,Ignatius Press,16,2005,eng,José María Gironella,4.16,2:12,5:165,3:60
68449,"Le Dernier Vœu (Sorceleur, #1)",1:1228,4:61619,total:152446,Bragelonne,0,2003,fre,Andrzej Sapkowski,4.17,2:4112,5:61632,3:23855
68470,Healing After Loss: Daily Meditations For Working Through Grief,1:8,4:255,total:1146,William Morrow Paperbacks,70,1994,eng,Martha Whitmore Hickman,4.48,2:28,5:745,3:110
68480,"Dragons of Autumn Twilight - The Graphic Novel (Dragonlance: Chronicles, #1)",1:19,4:329,total:959,Devil's Due Publishing,24,2006,eng,Margaret Weis,4.1,2:50,5:406,3:155
68481,Dragonlance Campaign Setting (Dungeon & Dragons Roleplaying Game: Campaigns),1:4,4:170,total:484,Wizards of the Coast,5,2003,en-GB,Margaret Weis,3.83,2:35,5:138,3:137
68482,"Miles, Mystery & Mayhem (Vorkosigan #6, #7, #8)",1:2,4:1396,total:3673,Baen,32,2003,eng,Lois McMaster Bujold,4.36,2:25,5:1813,3:437
68483,"The Vor Game (Vorkosigan Saga, #6)",1:61,4:8068,total:19908,Baen Books,591,2002,eng,Lois McMaster Bujold,4.28,2:265,5:8914,3:2600
68495,"Iron Council (New Crobuzon, #3)",1:233,4:5087,total:13305,Del Rey,673,2005,eng,China Miéville,3.7,2:1121,5:2940,3:3924
68496,Un Lun Dun,1:498,4:6428,total:17427,Del Rey,1400,2007,eng,China Miéville,3.81,2:1253,5:5011,3:4237
68497,"The Scar (New Crobuzon, #2)",1:316,4:10745,total:27546,Del Rey,1309,2004,eng,China Miéville,4.16,2:895,5:11403,3:4187
68498,King Rat,1:163,4:3082,total:8296,Tor Books,462,2000,eng,China Miéville,3.54,2:829,5:1285,3:2937
68500,Cities,1:2,4:47,total:116,Thunder's Mouth Press,8,2004,en-US,Peter Crowther,3.52,2:17,5:17,3:33
68513,"Warlord  (Chronicles of the Warlands, #3)",1:54,4:2390,total:6397,Tor Paranormal Romance,224,2007,en-US,Elizabeth Vaughan,4.11,2:230,5:2517,3:1206
68514,Warlord Politics And African States,1:1,4:16,total:39,Lynne Rienner Publishers,4,1999,eng,William Reno,3.67,2:2,5:7,3:13
68515,The Warlord's Puzzle (Warlord's Series),1:0,4:41,total:97,Pelican,19,2000,eng,Virginia Walton Pilegard,4.15,2:1,5:36,3:19
68517,The Warlord's Beads (Warlord's Series),1:2,4:29,total:60,Pelican,10,2001,eng,Virginia Walton Pilegard,3.92,2:2,5:16,3:11
68519,The Dragon King Saga (The Dragon King #1-3),1:10,4:230,total:671,Lion Publishing Plc,18,2002,eng,Stephen R. Lawhead,4.08,2:30,5:273,3:128
68520,"The Winter King: A Novel of Arthur (The Warlord Chronicles, #1)",1:295,4:12529,total:34906,St. Martin's Griffin,1151,1997,eng,Bernard Cornwell,4.27,2:819,5:16606,3:4657
68521,"Excalibur (The Warlord Chronicles, #3)",1:48,4:6455,total:19338,St. Martin's Griffin,441,1999,eng,Bernard Cornwell,4.41,2:221,5:10535,3:2079
68524,"Enemy of God (The Warlord Chronicles, #2)",1:51,4:6247,total:17356,St. Martin's Griffin,345,1998,en-US,Bernard Cornwell,4.39,2:181,5:9117,3:1760
68526,"Lords of the North (The Saxon Stories, #3)",1:48,4:13985,total:33543,Harper,847,2007,eng,Bernard Cornwell,4.34,2:274,5:15681,3:3555
68528,"The Pale Horseman (The Saxon Stories, #2)",1:88,4:16230,total:38006,Harper Paperbacks,1104,2006,eng,Bernard Cornwell,4.3,2:386,5:16777,3:4525
68529,"Sharpe's Skirmish: Richard Sharpe and the Defence of the Tormes, August 1812 (Sharpe, #14.5)",1:6,4:1076,total:2614,Lowdham: Sharpe Appreciation Society,48,2002,eng,Bernard Cornwell,4.03,2:67,5:849,3:616
68530,"Vagabond (The Grail Quest, #2)",1:44,4:6426,total:14736,Harper Perennial,325,2006,en-US,Bernard Cornwell,4.12,2:308,5:5256,3:2702
68531,"The Archer's Tale (The Grail Quest, #1)",1:149,4:9854,total:24316,Harper Perennial,638,2005,eng,Bernard Cornwell,4.15,2:649,5:9472,3:4192
68533,Sharpe's Christmas: Two Short Stories,1:9,4:876,total:2300,Sharpe Appreciation Society,58,2003,eng,Bernard Cornwell,4.02,2:102,5:792,3:521
68534,Sea Lord,1:14,4:467,total:1232,Penguin Books Ltd,27,1993,en-US,Bernard Cornwell,3.91,2:67,5:376,3:308
68535,"Battle Flag (The Starbuck Chronicles, #3)",1:13,4:1495,total:3359,Harper Perennial,61,2001,eng,Bernard Cornwell,4.1,2:75,5:1146,3:630
68537,Le Portrait De Dorian Gray,1:13476,4:327844,total:902657,Gallimard-Jeunesse,5,1981,fre,Oscar Wilde,4.08,2:39563,5:355580,3:166194
68538,Rome Sweet Home: Our Journey to Catholicism,1:76,4:2029,total:6794,Ignatius Press,493,1993,en-US,Scott Hahn,4.36,2:168,5:3763,3:758
68540,The Fall of Rome and the End of Civilization,1:18,4:518,total:1394,"Oxford University Press, USA",106,2006,eng,Bryan Ward-Perkins,3.99,2:55,5:479,3:324
68542,"The History of Rome, Books 1-5: The Early History of Rome",1:101,4:2742,total:7824,Penguin Classics,130,2002,eng,Livy,3.93,2:464,5:2612,3:1905
68546,Caesar's Legion: The Epic Saga of Julius Caesar's Elite Tenth Legion and the Armies of Rome,1:7,4:351,total:879,Wiley (TP),61,2004,eng,Stephen Dando-Collins,4.02,2:36,5:297,3:188
68550,Storming Caesars Palace: How Black Mothers Fought Their Own War on Poverty,1:3,4:82,total:202,Beacon Press,15,2006,eng,Annelise Orleck,4.25,2:7,5:92,3:18
68553,Lives of the Later Caesars,1:5,4:162,total:472,Penguin Classics,20,1976,eng,Scriptores Historiae Augustae,3.88,2:29,5:145,3:131
68568,Star Wars Galactic Battlegrounds: Prima's Official Strategy Guide,1:0,4:2,total:4,Prima Games,0,2001,eng,Steven L. Kent,4.5,2:0,5:2,3:0
68571,The Ultimate History of Video Games: From Pong to Pokemon - The Story Behind the Craze That Touched Our Lives and Changed the World,1:28,4:895,total:2155,Three Rivers Press,167,2001,eng,Steven L. Kent,4.1,2:71,5:803,3:358
68576,Belgarath the Sorcerer,1:1145,4:22019,total:69003,Random House Value Publishing,1,1997,eng,David Eddings,4.08,2:3364,5:29115,3:13360
68581,"The Dragon in Lyonesse (Dragon Knight, #8)",1:7,4:209,total:542,Tor Books,7,1999,eng,Gordon R. Dickson,3.81,2:34,5:140,3:152
68582,The Green Pearl (Lyonesse #2),1:18,4:920,total:2388,Underwood Books,72,1985,eng,Jack Vance,4.16,2:68,5:978,3:404
68584,"Diamond Solitaire (Peter Diamond, #2)",1:15,4:753,total:1620,Mysterious Press,13,1992,eng,Peter Lovesey,3.82,2:79,5:340,3:433
68596,"Murder is a Girl's Best Friend (Paige Turner, #2)",1:4,4:81,total:220,Berkley,20,2004,en-GB,Amanda Matetsky,3.73,2:8,5:48,3:79
68630,Crusade: The Untold Story of the Persian Gulf War,1:2,4:284,total:623,Mariner Books,46,1994,eng,Rick Atkinson,4.06,2:14,5:198,3:125
68632,Combat Reporter: Don Whitehead's World War II Diary and Memoirs,1:0,4:2,total:9,Fordham University Press,0,2006,eng,Don Whitehead,4.0,2:1,5:4,3:2
68636,Shot at Dawn: Executions in World War One by Authority of the British Army ACT,1:0,4:8,total:25,Pen & Sword Books,0,2001,en-GB,Julian Putkowski,3.72,2:2,5:6,3:9
68653,Dinosaurs,1:7,4:171,total:799,Candlewick Press,58,2005,eng,Robert Sabuda,4.57,2:9,5:555,3:57
68665,"The Fyre Mirror (Elizabeth I, #7)",1:4,4:152,total:369,St. Martin's Paperbacks,13,2006,eng,Karen Harper,3.83,2:21,5:91,3:101
68667,"Death in a Funhouse Mirror (Thea Kozak, #2)",1:0,4:72,total:177,Tom Doherty Associates,19,1995,eng,Kate Flora,4.11,2:6,5:65,3:34
68682,And the Ass Saw the Angel,1:521,4:3488,total:10204,2.13.61,368,2003,eng,Nick Cave,3.76,2:877,5:3091,3:2227
68683,Danube: A Sentimental Journey from the Source to the Black Sea,1:47,4:379,total:1214,Harvill Panther,79,2001,eng,Claudio Magris,3.91,2:83,5:454,3:251
68765,Black and Blue Magic,1:7,4:300,total:862,Backinprint.com,67,2004,eng,Zilpha Keatley Snyder,4.17,2:29,5:377,3:149
68766,"Blues Legacies and Black Feminism: Gertrude ""Ma"" Rainey, Bessie Smith, and Billie Holiday",1:14,4:414,total:1225,Vintage,55,1999,eng,Angela Y. Davis,4.23,2:34,5:575,3:188
68768,"Black and Blue (Inspector Rebus, #8)",1:71,4:5798,total:12492,St. Martin's Dead Letter,353,1999,eng,Ian Rankin,4.08,2:269,5:4083,3:2271
68779,"La ciudad de los dioses. Coleccion Leer en espanol, Nivel 2.",1:1,4:1,total:8,Max Hueber Verlag,0,1996,spa,Luis Ma Carrero Perez,3.25,2:1,5:2,3:3
68783,"Girl, Interrupted",1:2307,4:65176,total:173890,Vintage,3733,1994,eng,Susanna Kaysen,3.9,2:9379,5:52866,3:44162
68787,Lucky at Cards,1:16,4:433,total:1019,Hard Crime Case,93,2007,eng,Sheldon Lord,3.76,2:50,5:211,3:309
68788,My Lucky Day,1:45,4:1125,total:3900,Puffin Books,304,2005,eng,Keiko Kasza,4.31,2:107,5:2092,3:531
68797,Cavedweller,1:74,4:1500,total:3856,Penguin Books,268,1999,eng,Dorothy Allison,3.72,2:258,5:846,3:1178
68806,"The Elenium: The Diamond Throne / The Ruby Knight / The Sapphire Rose (The Elenium, #1-3)",1:49,4:1722,total:5399,Del Rey Books,105,2007,eng,David Eddings,4.2,2:207,5:2536,3:885
68821,"Antología de cuentos de terror, 3: De Arthur Machen a H.P. Lovecraft",1:0,4:14,total:32,Alianza Editorial,4,2005,spa,Rafael Llopis,3.97,2:1,5:9,3:8
68833,The Annotated H.P. Lovecraft,1:8,4:478,total:1482,Dell,56,1997,eng,H.P. Lovecraft,4.38,2:23,5:800,3:173
68834,The Dreams in the Witch House & Other Weird Stories,1:27,4:948,total:2981,Penguin Classics,9,2005,eng,H.P. Lovecraft,4.29,2:90,5:1526,3:390
68836,"Graphic Classics, Volume 4: H.P. Lovecraft",1:4,4:66,total:242,Eureka Productions,20,2007,eng,Tom Pomplun,3.47,2:34,5:45,3:93
68838,Waking Up Screaming: Haunting Tales of Terror,1:8,4:235,total:583,Del Rey,51,2003,en-US,H.P. Lovecraft,4.11,2:17,5:223,3:100
68842,"The Haunter of the Dark (The H.P. Lovecraft Omnibus, #3)",1:17,4:1035,total:2742,Granada Publishing Limited,62,1985,eng,H.P. Lovecraft,4.07,2:114,5:1029,3:547
68843,The Tomb and Other Tales,1:54,4:2258,total:6897,Ballantine Books,51,1970,eng,H.P. Lovecraft,4.24,2:171,5:3297,3:1117
68845,The Ancient Track: The Complete Poetical Works,1:4,4:33,total:146,Night Shade,2,2005,eng,H.P. Lovecraft,3.95,2:8,5:61,3:40
68846,The Haunter of the Dark and Other Grotesque Visions,1:6,4:155,total:561,Creation Oneiros,7,2014,en-US,John Coulthart,4.29,2:14,5:298,3:88
68847,The New Lovecraft Circle,1:12,4:176,total:544,Del Rey,17,2004,eng,Robert M. Price,3.95,2:26,5:196,3:134
68848,Lovecraft: A Biography,1:24,4:218,total:603,Ballantine Books (NY),3,1976,eng,L. Sprague de Camp,3.8,2:39,5:176,3:146
68850,"Collected Essays 5: Philosophy, Autobiography and Miscellany",1:0,4:8,total:30,Hippocampus Press,3,2006,eng,H.P. Lovecraft,4.37,2:1,5:17,3:4
68856,Las Mil y Una Noches,1:1076,4:25043,total:71918,Destino Ediciones,0,2010,spa,Anonymous,4.05,2:3090,5:27883,3:14826
68875,Super Manolito,1:12,4:494,total:1286,Gallimard,0,1998,fre,Elvira Lindo,3.9,2:63,5:375,3:342
68876,"Bonnes Vacances, Manolito !",1:8,4:408,total:1107,Gallimard,1,2000,fre,Elvira Lindo,3.87,2:66,5:321,3:304
68877,Les Secrets De Manolito,1:9,4:378,total:1030,Folio Junior,1,1999,fre,Elvira Lindo,3.9,2:49,5:307,3:287
68888,Ice Dragon (Dragonrealm #2),1:5,4:211,total:567,Backinprint.com,20,2000,eng,Richard A. Knaak,3.77,2:37,5:136,3:178
68890,"The Ice Dragon (Dragon Knights, #3)",1:21,4:523,total:1606,Samhain Publishing,50,2006,eng,Bianca D'Arc,4.12,2:63,5:694,3:305
68900,La luna en sus manos,1:0,4:2,total:4,Espasa,0,2004,spa,Carlos Puerto,4.5,2:0,5:2,3:0
68908,A Dog's Heart,1:549,4:14385,total:38812,Hesperus Press,6,2013,eng,Mikhail Bulgakov,4.1,2:1544,5:15458,3:6876
68930,"They Do It with Mirrors (Miss Marple, #6)",1:129,4:8816,total:22061,Signet,621,2000,eng,Agatha Christie,3.76,2:1131,5:4638,3:7347
68935,"The Paper Mirror (A Dick Hardesty Mystery, #10)",1:0,4:24,total:54,GLB Publishers,1,2005,eng,Dorien Grey,4.26,2:0,5:22,3:8
68937,Houston In The Rearview Mirror,1:1,4:37,total:92,Worldwide Library,1,1992,en-US,Susan Rogers Cooper,3.76,2:5,5:20,3:29
68947,Todo es eventual: 14 relatos oscuros,1:654,4:33671,total:85911,Debolsillo,5,2005,spa,Stephen King,3.97,2:3506,5:27101,3:20979
68954,Bloodstream,1:93,4:4974,total:12496,Pocket Books,421,1999,eng,Tess Gerritsen,3.96,2:519,5:3854,3:3056
68977,Outside the Gates of the World: Selected Short Stories,1:0,4:16,total:40,"Orion Publishing Group, Ltd.",1,1996,eng,Thomas Hardy,3.88,2:1,5:10,3:13
68985,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",1:211,4:4043,total:11847,Free Press,483,2005,eng,Jim Loehr,4.04,2:556,5:4636,3:2401
68986,The Power of Focus,1:74,4:1510,total:4781,Vermilion,161,2001,eng,Jack Canfield,4.16,2:196,5:2185,3:816
68988,"Privilege, Power, and Difference",1:25,4:464,total:1234,McGraw-Hill Education,121,2005,eng,Allan G. Johnson,4.01,2:64,5:451,3:230
69005,Always,1:122,4:1109,total:3800,Pocket Books,111,2004,eng,Jude Deveraux,3.78,2:366,5:1227,3:976
69009,Lost in the Mirror,1:14,4:301,total:856,Taylor Publishing Company (TX),3,1996,eng,Rick Moskovitz,3.84,2:57,5:252,3:232
69024,Baksheesh and Brahman: Indian Journal 1954-55 (Works),1:1,4:30,total:87,HarperCollins Publishers,0,1995,eng,Joseph Campbell,3.77,2:9,5:24,3:23
